Symbol,Price~,Type,Strike,Exp Date,DTE,Bid,Mid,Ask,Last,Volume,Open Int,Vol/OI,IV,Delta,Time
SPY,591.15,Call,588.0,2024-12-26,6,5.77,5.8,5.83,5.99,1007,392,2.57,12.64%,0.645032,2024-12-20
QQQ,518.66,Call,519.0,2024-12-31,11,6.17,6.19,6.21,6.17,1592,620,2.57,16.77%,0.513508,16:13 ET
BOIL,50.36,Call,52.0,2024-12-27,7,2.21,2.42,2.63,2.3,675,265,2.55,107.34%,0.446155,2024-12-20
TQQQ,83.03,Call,79.0,2024-12-27,7,3.75,4.9,6.05,4.9,916,359,2.55,51.21%,0.773241,15:59 ET
QQQ,518.66,Call,525.0,2024-12-26,6,1.26,1.28,1.3,1.27,1925,755,2.55,13.02%,0.248375,16:13 ET
QQQ,518.66,Put,370.0,2025-01-10,21,0.15,0.16,0.16,0.17,631,248,2.54,58.45%,-0.006311,11:29 ET
SVIX,24.67,Call,25.0,2024-12-27,7,0.45,0.55,0.65,0.6,794,313,2.54,54.26%,0.449226,2024-12-20
SQQQ,30.75,Call,30.0,2024-12-27,7,0.77,0.89,1.0,0.98,9974,3924,2.54,29.73%,0.739487,15:59 ET
IWM,221.92,Call,229.0,2025-01-17,28,2.93,2.96,2.98,2.99,6499,2570,2.53,22.61%,0.333041,2024-12-20
SPY,591.15,Put,576.0,2025-02-21,63,8.35,8.38,8.41,8.61,1071,423,2.53,16.36%,-0.314471,2024-12-20
IWM,221.92,Put,214.0,2024-12-27,7,0.57,0.58,0.59,0.5,1185,471,2.52,25.39%,-0.142942,2024-12-20
TQQQ,83.03,Call,81.5,2024-12-20,0,1.45,1.67,1.88,1.53,1833,727,2.52,53.38%,0.754594,15:59 ET
SOXL,27.3,Call,29.0,2024-12-27,7,0.56,0.59,0.62,0.59,3194,1266,2.52,80.69%,0.316705,2024-12-20
SLV,26.92,Call,27.5,2024-12-27,7,0.12,0.13,0.14,0.14,4235,1679,2.52,23.29%,0.268404,2024-12-20
SPY,591.15,Call,599.0,2024-12-27,7,0.93,0.95,0.96,0.93,4961,1972,2.52,10.50%,0.196179,2024-12-20
XLU,76.43,Call,67.0,2025-01-17,28,7.2,9.63,12.05,9.45,7921,3139,2.52,78.35%,0.763182,2024-12-20
QQQ,518.66,Put,506.0,2024-12-23,3,0.28,0.29,0.3,0.31,5078,2025,2.51,19.03%,-0.072334,16:14 ET
YINN,28.29,Put,28.0,2024-12-27,7,0.2,0.6,1.0,0.92,1050,419,2.51,68.77%,-0.435178,2024-12-20
GDX,34.73,Put,34.5,2024-12-27,7,0.62,0.74,0.85,0.62,664,266,2.5,38.78%,-0.43498,2024-12-20
SPY,591.15,Put,626.0,2025-01-17,28,34.62,35.24,35.86,31.52,1001,400,2.5,15.75%,-0.921847,2024-12-20
SPY,591.15,Put,594.0,2024-12-27,7,5.49,5.53,5.56,5.59,6102,2440,2.5,12.65%,-0.595659,2024-12-20
SPY,591.15,Call,590.0,2024-12-31,11,6.61,6.64,6.66,6.55,17891,7158,2.5,13.99%,0.553354,2024-12-20
SOXS,23.11,Call,24.5,2024-12-27,7,0.29,0.47,0.65,0.54,672,270,2.49,83.01%,0.328877,2024-12-20
IBIT,54.81,Call,55.5,2024-12-27,7,1.3,1.35,1.4,1.45,2047,821,2.49,54.22%,0.453267,15:57 ET
SVOL,21.08,Put,19.0,2025-03-21,90,0.15,0.28,0.4,0.35,596,240,2.48,28.95%,-0.195352,2024-12-20
GLD,242.1,Call,247.0,2024-12-27,7,0.23,0.26,0.28,0.27,970,391,2.48,12.27%,0.131584,2024-12-20
DIA,428.54,Call,427.0,2024-12-20,0,1.13,1.32,1.51,1.78,1098,442,2.48,0.00%,0.0,2024-12-20
UVXY,22.42,Put,21.5,2024-12-27,7,0.58,0.75,0.92,0.75,1185,478,2.48,95.63%,-0.348902,2024-12-20
QQQ,518.66,Put,522.0,2024-12-27,7,6.48,6.59,6.69,5.91,2023,815,2.48,17.20%,-0.593429,16:00 ET
QQQ,518.66,Call,535.0,2024-12-30,10,0.37,0.39,0.4,0.37,3991,1611,2.48,12.57%,0.076804,16:14 ET
GLD,242.1,Call,242.0,2025-01-10,21,3.4,3.47,3.55,3.45,564,228,2.47,13.26%,0.544486,2024-12-20
XLE,84.14,Put,84.0,2025-06-20,181,2.56,5.03,7.5,5.29,1543,625,2.47,25.17%,-0.43691,2024-12-20
KWEB,29.96,Call,32.0,2025-01-03,14,0.17,0.18,0.19,0.18,858,349,2.46,33.73%,0.174228,2024-12-20
QQQ,518.66,Call,515.0,2024-12-20,0,1.74,3.63,5.52,3.38,53122,21720,2.45,31.16%,0.674475,16:10 ET
GLD,242.1,Call,242.0,2024-12-23,3,0.92,0.96,1.0,0.91,948,387,2.45,9.84%,0.537046,2024-12-20
QQQ,518.66,Put,510.0,2024-12-26,6,1.79,1.81,1.83,1.86,1490,608,2.45,19.34%,-0.23724,16:13 ET
QQQ,518.66,Call,524.0,2024-12-27,7,2.19,2.21,2.23,2.17,3393,1384,2.45,14.68%,0.32436,16:14 ET
SPY,591.15,Call,597.0,2024-12-27,7,1.55,1.57,1.59,1.53,5503,2251,2.44,11.19%,0.279075,2024-12-20
SPY,591.15,Put,555.0,2024-12-27,7,0.2,0.21,0.21,0.22,7293,2994,2.44,24.07%,-0.026934,2024-12-20
SPY,591.15,Call,604.0,2024-12-31,11,0.63,0.65,0.66,0.65,9099,3732,2.44,10.21%,0.125713,2024-12-20
SPY,591.15,Put,582.0,2025-01-31,42,7.7,7.73,7.77,7.91,568,234,2.43,15.77%,-0.35419,2024-12-20
SPY,591.15,Put,582.5,2024-12-27,7,2.01,2.03,2.05,2.1,2634,1083,2.43,16.58%,-0.248673,2024-12-20
SPY,591.15,Put,578.0,2024-12-26,6,0.9,0.92,0.93,0.95,966,399,2.42,16.78%,-0.139996,2024-12-20
QQQ,518.66,Call,527.0,2024-12-24,4,0.4,0.42,0.43,0.4,2659,1097,2.42,12.54%,0.12003,16:14 ET
TQQQ,83.03,Put,81.0,2024-12-27,7,1.46,1.59,1.71,1.46,3461,1429,2.42,52.13%,-0.348512,15:59 ET
VXX,48.08,Put,48.0,2024-12-20,0,0.01,0.22,0.42,0.2,4330,1798,2.41,24.13%,-0.441468,2024-12-20
TLT,88.31,Call,89.0,2024-12-31,11,0.47,0.48,0.48,0.47,6819,2830,2.41,11.95%,0.374825,15:57 ET
SPY,591.15,Call,600.0,2024-12-27,7,0.69,0.7,0.7,0.7,36007,14955,2.41,10.24%,0.159773,2024-12-20
SPY,591.15,Call,596.0,2025-01-10,21,6.2,6.23,6.25,6.07,563,234,2.41,13.99%,0.432833,2024-12-20
XLK,235.96,Put,230.0,2024-12-27,7,0.0,0.44,0.87,0.73,830,345,2.41,21.67%,-0.18597,2024-12-20
QQQ,518.66,Put,504.0,2025-01-10,21,4.53,4.56,4.59,4.68,1701,705,2.41,21.73%,-0.269425,15:54 ET
QQQ,518.66,Call,528.0,2024-12-24,4,0.3,0.31,0.32,0.32,2189,913,2.4,12.80%,0.098138,16:14 ET
SPY,591.15,Call,588.0,2024-12-27,7,6.6,6.63,6.66,6.48,3054,1275,2.4,14.29%,0.622698,2024-12-20
UVIX,3.83,Put,4.5,2024-12-20,0,0.32,2.64,4.95,0.67,3490,1453,2.4,106.24%,-0.999667,2024-12-20
QQQ,518.66,Put,505.0,2024-12-24,4,0.51,0.53,0.54,0.57,5060,2115,2.39,20.34%,-0.099644,16:14 ET
SPY,591.15,Call,558.0,2025-01-17,28,37.86,37.95,38.03,39.33,775,324,2.39,23.02%,0.835195,2024-12-20
SPY,591.15,Call,612.0,2025-01-24,35,2.29,2.32,2.34,2.35,545,229,2.38,11.72%,0.197238,2024-12-20
IBIT,54.81,Put,51.0,2024-12-27,7,0.45,0.48,0.5,0.47,1158,486,2.38,60.51%,-0.181102,15:58 ET
SPY,591.15,Put,581.0,2024-12-26,6,1.25,1.27,1.28,1.07,1302,548,2.38,15.94%,-0.188879,2024-12-20
TLT,88.31,Put,98.0,2025-01-17,28,9.6,9.68,9.75,9.5,6782,2850,2.38,24.64%,-0.947379,14:40 ET
SPY,591.15,Call,589.0,2024-12-26,6,5.07,5.1,5.13,4.98,1403,593,2.37,12.37%,0.607497,2024-12-20
TQQQ,83.03,Call,80.0,2025-01-03,14,3.15,5.15,7.15,5.7,1416,598,2.37,61.53%,0.649288,15:37 ET
TSLL,30.48,Put,32.7,2024-12-27,7,1.25,2.35,3.45,3.3,847,359,2.36,115.66%,-0.638828,15:59 ET
QQQ,518.66,Call,500.0,2025-01-03,14,21.36,21.67,21.99,25.2,1007,427,2.36,21.94%,0.818528,14:42 ET
SQQQ,30.75,Call,30.5,2025-01-03,14,0.93,1.17,1.4,1.22,1063,450,2.36,44.41%,0.562598,15:59 ET
MSTX,80.6,Call,80.0,2024-12-27,7,5.0,6.15,7.3,7.12,873,372,2.35,153.18%,0.557815,15:59 ET
IWM,221.92,Call,224.0,2024-12-27,7,1.67,1.69,1.71,1.71,1425,607,2.35,20.83%,0.38676,2024-12-20
SPY,591.15,Put,565.0,2025-12-19,364,23.34,23.42,23.5,23.63,3012,1281,2.35,17.96%,-0.319494,2024-12-20
XLP,79.94,Call,75.0,2025-01-17,28,2.66,4.18,5.7,5.0,13770,5865,2.35,26.38%,0.827723,2024-12-20
GLD,242.1,Call,242.0,2024-12-20,0,0.12,0.19,0.25,0.24,7796,3330,2.34,3.33%,0.622094,2024-12-20
QQQ,518.66,Call,528.0,2024-12-31,11,2.04,2.05,2.07,1.97,2052,877,2.34,14.66%,0.260779,16:12 ET
TSLL,30.48,Put,31.7,2024-12-20,0,0.93,2.02,3.1,0.76,3217,1375,2.34,204.70%,-0.623611,15:59 ET
QQQ,518.66,Put,503.0,2024-12-23,3,0.15,0.16,0.17,0.21,1980,848,2.33,19.86%,-0.041874,16:14 ET
UVXY,22.42,Put,22.0,2024-12-27,7,1.0,1.08,1.15,1.08,2749,1182,2.33,105.01%,-0.417709,2024-12-20
SPY,591.15,Put,585.0,2024-12-26,6,1.92,1.94,1.95,2.02,3433,1471,2.33,14.74%,-0.278055,2024-12-20
BITO,24.72,Call,24.5,2024-12-20,0,0.01,0.47,0.93,0.64,5998,2579,2.33,102.13%,0.578221,2024-12-20
QQQ,518.66,Put,521.0,2025-01-03,14,8.07,8.12,8.17,8.07,741,320,2.32,17.77%,-0.532401,16:09 ET
SPY,591.15,Put,619.0,2024-12-23,3,27.67,28.26,28.85,24.71,550,238,2.31,33.47%,-0.935555,2024-12-20
UVIX,3.83,Put,5.0,2024-12-20,0,1.01,3.01,5.0,1.04,4009,1743,2.3,0.00%,0.0,2024-12-20
XLE,84.14,Put,76.0,2025-01-17,28,0.0,0.17,0.34,0.28,2906,1266,2.3,28.63%,-0.088028,2024-12-20
IWM,221.92,Put,223.0,2024-12-24,4,2.32,2.36,2.39,1.85,529,231,2.29,19.42%,-0.585655,2024-12-20
UVXY,22.42,Call,26.0,2024-12-27,7,0.53,0.57,0.61,0.52,3270,1428,2.29,136.76%,0.247317,2024-12-20
YINN,28.29,Call,10.0,2025-01-17,28,17.8,18.3,18.8,17.8,660,289,2.28,275.08%,0.959921,2024-12-20
SPY,591.15,Put,584.0,2024-12-26,6,1.72,1.74,1.76,1.85,786,345,2.28,15.05%,-0.252753,2024-12-20
GDXJ,44.37,Call,36.0,2025-01-17,28,7.6,8.08,8.55,8.1,1075,471,2.28,40.98%,0.973147,2024-12-20
QQQ,518.66,Put,475.0,2025-01-10,21,1.32,1.34,1.35,1.42,6269,2750,2.28,27.73%,-0.082641,15:51 ET
UVIX,3.83,Call,4.0,2024-12-27,7,0.22,0.26,0.29,0.25,5568,2453,2.27,151.33%,0.46085,2024-12-20
QQQ,518.66,Call,522.5,2025-01-10,21,7.69,7.72,7.75,7.65,558,246,2.27,18.03%,0.462048,15:54 ET
IWM,221.92,Call,227.0,2024-12-31,11,1.29,1.31,1.33,1.35,1372,604,2.27,20.37%,0.275813,2024-12-20
IBIT,54.81,Put,38.0,2025-01-17,28,0.3,0.35,0.4,0.32,1408,619,2.27,88.50%,-0.051537,15:42 ET
SPY,591.15,Put,576.0,2024-12-27,7,1.13,1.15,1.16,1.17,1778,784,2.27,18.42%,-0.145985,2024-12-20
QQQ,518.66,Call,512.5,2024-12-27,7,8.59,8.97,9.34,11.52,526,235,2.24,17.63%,0.703099,14:28 ET
TSLL,30.48,Put,33.7,2024-12-27,7,3.45,3.85,4.25,4.02,991,443,2.24,115.08%,-0.70799,15:59 ET
XLY,228.91,Call,260.0,2025-06-20,181,3.4,5.88,8.35,5.2,1002,447,2.24,21.87%,0.262268,2024-12-20
QQQ,518.66,Put,502.0,2024-12-24,4,0.32,0.33,0.34,0.36,1358,607,2.24,21.06%,-0.065455,16:14 ET
XLE,84.14,Call,90.0,2025-01-10,21,0.0,0.11,0.22,0.19,631,283,2.23,20.71%,0.098272,2024-12-20
VTI,293.28,Call,290.0,2024-12-20,0,2.0,3.4,4.8,3.9,689,309,2.23,29.43%,0.773122,2024-12-20
SPY,591.15,Call,583.0,2024-12-26,6,9.67,9.73,9.79,11.2,992,445,2.23,14.00%,0.791965,2024-12-20
BITX,56.37,Call,58.0,2025-01-17,28,6.0,6.35,6.7,6.9,1155,519,2.23,112.08%,0.529765,2024-12-20
SPY,591.15,Call,602.0,2024-12-30,10,0.63,0.65,0.66,0.79,1680,752,2.23,9.49%,0.137716,2024-12-20
FXI,30.42,Put,31.0,2024-12-27,7,0.28,2.62,4.95,0.6,3016,1350,2.23,11.89%,-0.878549,2024-12-20
XLB,85.58,Call,95.0,2025-06-20,181,0.0,2.35,4.7,0.98,698,314,2.22,14.99%,0.202829,2024-12-20
IWM,221.92,Put,205.0,2025-01-03,14,0.42,0.44,0.45,0.43,1299,584,2.22,29.04%,-0.074466,2024-12-20
XLU,76.43,Call,69.0,2025-01-17,28,5.1,7.43,9.75,7.65,1411,637,2.22,24.73%,0.93716,2024-12-20
TQQQ,83.03,Put,85.0,2024-12-27,7,3.15,3.4,3.65,3.58,2745,1236,2.22,54.17%,-0.605242,15:59 ET
SPY,591.15,Call,586.0,2025-01-10,21,12.67,12.72,12.76,13.9,1066,482,2.21,16.42%,0.614332,2024-12-20
XLF,48.51,Put,47.0,2025-03-31,100,0.87,1.1,1.33,1.06,611,278,2.2,18.52%,-0.328894,2024-12-20
IWM,221.92,Call,227.5,2024-12-27,7,0.59,0.61,0.63,0.63,1107,504,2.2,19.71%,0.191094,2024-12-20
QQQ,518.66,Put,521.0,2024-12-31,11,7.26,7.34,7.41,7.5,1740,791,2.2,17.77%,-0.541087,15:55 ET
DIA,428.54,Call,431.0,2024-12-27,7,2.14,2.23,2.31,2.39,785,359,2.19,13.34%,0.399075,2024-12-20
SPY,591.15,Call,600.0,2026-06-18,544,59.0,61.44,63.87,62.2,1032,471,2.19,19.04%,0.587888,2024-12-20
XLE,84.14,Call,85.0,2025-03-21,90,1.15,3.58,6.0,3.7,1034,472,2.19,22.85%,0.512669,2024-12-20
QQQ,518.66,Put,488.0,2024-12-27,7,0.31,0.32,0.32,0.33,1108,506,2.19,25.90%,-0.041206,16:13 ET
QQQ,518.66,Put,502.0,2024-12-23,3,0.13,0.14,0.15,0.19,2305,1052,2.19,20.37%,-0.036447,16:13 ET
TLT,88.31,Call,94.0,2025-01-31,42,0.28,0.29,0.29,0.3,2664,1220,2.18,15.05%,0.129138,15:39 ET
SPY,591.15,Put,588.0,2024-12-26,6,2.62,2.64,2.66,2.66,1250,575,2.17,13.79%,-0.367912,2024-12-20
SQQQ,30.75,Put,31.0,2024-12-20,0,0.1,0.28,0.45,0.19,2935,1352,2.17,48.63%,-0.619524,15:59 ET
SPY,591.15,Put,590.0,2024-12-30,10,4.39,4.42,4.45,4.5,3498,1613,2.17,13.33%,-0.447407,2024-12-20
SPY,591.15,Put,571.0,2024-12-23,3,0.1,0.11,0.11,0.12,4398,2030,2.17,19.89%,-0.025788,2024-12-20
SPY,591.15,Put,582.0,2024-12-27,7,1.92,1.94,1.97,2.0,4422,2039,2.17,16.73%,-0.23897,2024-12-20
TLT,88.31,Put,88.0,2024-12-27,7,0.37,0.38,0.38,0.37,5521,2557,2.16,10.88%,-0.392139,16:14 ET
IWM,221.92,Call,225.0,2024-12-27,7,1.28,1.3,1.32,1.31,6130,2840,2.16,20.35%,0.325176,2024-12-20
SPY,591.15,Put,574.0,2025-01-10,21,3.32,3.34,3.37,3.5,1571,729,2.16,17.75%,-0.225682,2024-12-20
BOIL,50.36,Call,70.0,2024-12-27,7,0.22,0.25,0.27,0.26,2863,1327,2.16,145.72%,0.063437,2024-12-20
QQQ,518.66,Call,521.0,2024-12-24,4,1.93,1.96,1.98,1.78,4356,2024,2.15,13.30%,0.388053,16:11 ET
GLD,242.1,Put,244.0,2024-12-23,3,1.71,2.01,2.3,2.01,804,375,2.14,8.69%,-0.843842,2024-12-20
IBIT,54.81,Call,53.0,2024-12-27,7,2.7,2.78,2.85,2.75,1127,527,2.14,55.76%,0.686149,15:59 ET
SQQQ,30.75,Call,30.0,2024-12-20,0,0.65,0.77,0.88,0.76,10688,5024,2.13,26.78%,0.963315,15:59 ET
TSLL,30.48,Call,33.7,2024-12-27,7,0.8,0.85,0.89,0.86,2229,1053,2.12,117.44%,0.297745,15:59 ET
UVXY,22.42,Put,24.5,2024-12-20,0,1.75,2.17,2.58,1.75,921,437,2.11,264.10%,-0.718164,2024-12-20
QQQ,518.66,Call,532.0,2025-01-03,14,1.79,1.81,1.82,1.91,1485,705,2.11,14.96%,0.21213,16:00 ET
TQQQ,83.03,Call,84.5,2024-12-27,7,1.21,1.39,1.56,1.29,1677,795,2.11,41.24%,0.396115,15:59 ET
SVIX,24.67,Call,27.0,2025-01-17,28,0.6,0.8,1.0,0.8,503,239,2.1,59.32%,0.327864,2024-12-20
IWM,221.92,Put,226.0,2024-12-23,3,4.23,4.31,4.38,4.23,915,436,2.1,16.66%,-0.886955,2024-12-20
SPY,591.15,Put,584.0,2024-12-27,7,2.28,2.3,2.33,2.36,2860,1360,2.1,16.08%,-0.279922,2024-12-20
IBIT,54.81,Put,50.0,2024-12-27,7,0.35,0.38,0.4,0.35,4843,2302,2.1,63.77%,-0.137114,15:59 ET
SPY,591.15,Put,594.0,2024-12-24,4,4.42,4.47,4.51,4.75,3835,1832,2.09,11.89%,-0.641452,2024-12-20
TQQQ,83.03,Call,86.0,2024-12-27,7,0.78,0.86,0.93,0.86,3852,1844,2.09,42.43%,0.289825,15:59 ET
UVIX,3.83,Put,3.0,2025-02-21,63,0.4,0.5,0.6,0.55,1005,481,2.09,165.81%,-0.239471,2024-12-20
TLT,88.31,Put,88.0,2025-01-24,35,1.22,1.23,1.24,1.22,2175,1039,2.09,13.52%,-0.437609,15:56 ET
DVY,131.36,Put,127.0,2025-03-21,90,1.85,2.2,2.55,2.0,2296,1101,2.09,14.78%,-0.309588,12:48 ET
IWM,221.92,Put,221.0,2024-12-24,4,1.38,1.41,1.44,1.43,657,316,2.08,20.37%,-0.413196,2024-12-20
SPY,591.15,Call,580.0,2024-12-27,7,12.98,13.05,13.11,12.73,946,454,2.08,16.85%,0.803701,2024-12-20
SQQQ,30.75,Call,31.0,2024-12-27,7,0.55,0.6,0.65,0.62,5616,2700,2.08,42.59%,0.462976,15:59 ET
SPY,591.15,Call,602.0,2024-12-31,11,1.02,1.04,1.05,0.98,5231,2522,2.07,10.59%,0.177616,2024-12-20
SOXS,23.11,Call,25.5,2024-12-27,7,0.01,0.2,0.38,0.35,514,250,2.06,87.50%,0.228305,2024-12-20
QQQ,518.66,Put,512.5,2024-12-27,7,2.92,2.95,2.98,2.99,571,277,2.06,19.73%,-0.317333,16:10 ET
QQQ,518.66,Call,519.0,2024-12-27,7,4.6,4.63,4.65,4.57,1575,765,2.06,16.03%,0.506591,16:14 ET
QQQ,518.66,Call,524.0,2024-12-26,6,1.56,1.59,1.61,1.61,1975,959,2.06,13.37%,0.291055,16:07 ET
TQQQ,83.03,Call,88.0,2024-12-27,7,0.36,0.42,0.48,0.34,6455,3127,2.06,41.78%,0.168332,15:57 ET
TQQQ,83.03,Call,82.0,2024-12-20,0,0.7,1.05,1.4,1.01,6913,3355,2.06,45.07%,0.708861,15:59 ET
IWM,221.92,Put,221.0,2025-02-21,63,7.31,7.36,7.41,7.16,4579,2233,2.05,22.67%,-0.446919,2024-12-20
SPY,591.15,Call,598.0,2024-12-27,7,1.22,1.23,1.23,1.22,5664,2758,2.05,10.83%,0.236478,2024-12-20
TQQQ,83.03,Call,83.0,2024-12-20,0,0.14,0.22,0.3,0.2,6850,3346,2.05,10.41%,0.536798,15:59 ET
TMF,42.02,Put,42.0,2024-12-27,7,0.94,0.99,1.04,1.01,625,305,2.05,44.36%,-0.482024,2024-12-20
FXI,30.42,Call,31.5,2025-01-31,42,0.1,2.53,4.95,0.78,636,310,2.05,28.72%,0.392988,2024-12-20
TSLL,30.48,Call,36.7,2024-12-27,7,0.39,0.42,0.45,0.45,746,364,2.05,127.65%,0.169211,15:59 ET
VIXY,47.03,Call,50.0,2025-01-17,28,2.0,3.2,4.4,2.91,523,256,2.04,77.90%,0.436547,2024-12-20
XBI,91.28,Call,103.0,2025-03-21,90,1.54,1.68,1.81,1.65,1002,492,2.04,28.15%,0.236013,2024-12-20
QQQ,518.66,Call,523.0,2024-12-26,6,1.92,1.94,1.96,2.2,1385,679,2.04,13.47%,0.331696,16:03 ET
IWM,221.92,Call,225.0,2024-12-31,11,1.99,2.01,2.03,2.06,5273,2587,2.04,20.96%,0.369108,2024-12-20
QQQ,518.66,Call,521.0,2024-12-31,11,5.04,5.07,5.1,4.94,945,465,2.03,16.35%,0.459583,16:12 ET
SPY,591.15,Call,604.0,2024-12-30,10,0.36,0.37,0.37,0.38,1656,817,2.03,9.16%,0.088611,2024-12-20
TQQQ,83.03,Call,82.0,2024-12-27,7,2.75,2.83,2.9,2.8,2740,1348,2.03,48.41%,0.592063,15:59 ET
BOIL,50.36,Call,50.0,2024-12-20,0,0.19,0.27,0.35,0.35,3230,1595,2.03,0.00%,0.0,2024-12-20
QQQ,518.66,Put,511.0,2024-12-27,7,2.57,2.59,2.62,2.73,1725,852,2.02,20.17%,-0.284069,15:58 ET
QQQ,518.66,Call,520.0,2025-01-03,14,6.86,6.88,6.9,6.71,2771,1375,2.02,17.62%,0.494954,16:11 ET
TQQQ,83.03,Put,82.0,2024-12-27,7,1.85,1.99,2.12,2.02,2895,1434,2.02,55.52%,-0.416748,15:59 ET
QQQ,518.66,Put,517.0,2024-12-26,6,3.67,3.71,3.74,3.82,1151,574,2.01,17.45%,-0.429272,16:12 ET
TQQQ,83.03,Put,84.0,2024-12-27,7,2.64,2.87,3.1,2.76,1819,906,2.01,49.41%,-0.550141,15:59 ET
TNA,42.88,Put,43.0,2024-12-20,0,0.05,0.28,0.5,0.26,2865,1422,2.01,22.06%,-0.591677,2024-12-20
SQQQ,30.75,Put,31.0,2024-12-27,7,1.21,1.38,1.54,1.37,825,412,2.0,73.56%,-0.508704,15:54 ET
SPY,591.15,Call,592.0,2024-12-26,6,3.18,3.21,3.24,3.11,1990,997,2.0,11.45%,0.47901,2024-12-20
SLV,26.92,Put,26.5,2024-12-27,7,0.16,0.17,0.17,0.17,2084,1042,2.0,23.51%,-0.300688,2024-12-20
EEM,42.27,Put,33.0,2025-12-19,364,0.0,0.48,0.96,0.7,3693,1847,2.0,25.23%,-0.119443,2024-12-20
SPY,591.15,Put,570.0,2025-01-10,21,2.79,2.81,2.83,2.84,5089,2541,2.0,18.60%,-0.189953,2024-12-20
UVIX,3.83,Put,4.0,2024-12-20,0,0.02,0.16,0.3,0.22,5652,2845,1.99,143.03%,-0.707514,2024-12-20
QQQ,518.66,Put,507.0,2024-12-24,4,0.7,0.72,0.73,0.72,721,363,1.99,19.93%,-0.131388,16:08 ET
SQQQ,30.75,Put,29.0,2024-12-27,7,0.25,0.29,0.33,0.33,1746,876,1.99,58.79%,-0.220627,15:59 ET
SPY,591.15,Call,611.0,2025-01-03,14,0.27,0.28,0.29,0.29,2557,1287,1.99,10.22%,0.057682,2024-12-20
QQQ,518.66,Call,527.0,2024-12-27,7,1.23,1.25,1.27,1.36,2676,1344,1.99,13.97%,0.219294,16:05 ET
EWZ,23.09,Put,22.5,2025-01-10,21,0.01,1.01,2.0,0.38,508,257,1.98,26.71%,-0.361879,2024-12-20
QQQ,518.66,Call,533.0,2024-12-30,10,0.55,0.57,0.58,0.6,693,350,1.98,12.70%,0.108543,15:55 ET
UVXY,22.42,Put,20.5,2024-12-27,7,0.32,0.36,0.39,0.35,998,504,1.98,88.29%,-0.211901,2024-12-20
QQQ,518.66,Call,518.0,2024-12-26,6,4.37,4.41,4.44,4.24,1387,702,1.98,14.65%,0.544834,16:13 ET
UVIX,3.83,Put,4.5,2024-12-27,7,0.59,0.75,0.9,0.75,1657,838,1.98,134.60%,-0.779406,2024-12-20
KRE,60.81,Call,43.0,2025-01-17,28,16.8,17.8,18.8,17.9,40603,20490,1.98,106.62%,0.908082,2024-12-20
QQQ,518.66,Put,500.0,2024-12-30,10,1.4,1.42,1.44,1.21,1437,728,1.97,21.87%,-0.144991,16:03 ET
QQQ,518.66,Call,524.0,2025-01-03,14,4.73,4.76,4.78,4.65,1440,730,1.97,16.66%,0.401224,16:09 ET
IWM,221.92,Put,220.0,2025-01-31,42,5.69,5.74,5.78,5.56,1849,941,1.96,23.33%,-0.426703,2024-12-20
SPY,591.15,Call,589.0,2024-12-27,7,5.89,5.92,5.95,5.8,2637,1344,1.96,13.94%,0.591712,2024-12-20
QQQ,518.66,Put,521.0,2024-12-30,10,6.53,6.73,6.93,6.15,753,387,1.95,16.78%,-0.548165,16:01 ET
SPY,591.15,Put,597.0,2024-12-23,3,6.33,6.4,6.46,6.09,2693,1382,1.95,12.03%,-0.814399,2024-12-20
SPY,591.15,Put,569.0,2025-01-31,42,5.13,5.16,5.19,4.82,570,294,1.94,17.92%,-0.238202,2024-12-20
UVXY,22.42,Put,27.0,2025-01-03,14,5.4,5.65,5.9,5.6,624,323,1.93,143.64%,-0.697516,2024-12-20
SPY,591.15,Put,592.0,2025-01-03,14,6.34,6.38,6.41,6.36,953,494,1.93,13.56%,-0.502243,2024-12-20
BITX,56.37,Put,57.0,2024-12-27,7,3.4,3.6,3.8,3.4,1033,535,1.93,99.05%,-0.502984,2024-12-20
SPY,591.15,Call,607.0,2024-12-30,10,0.14,0.15,0.15,0.13,1627,844,1.93,8.86%,0.041432,2024-12-20
QQQ,518.66,Call,532.0,2024-12-31,11,1.06,1.07,1.08,1.04,2389,1240,1.93,13.98%,0.162588,16:12 ET
TSLL,30.48,Put,33.7,2024-12-20,0,1.94,3.52,5.1,2.92,2410,1249,1.93,488.99%,-0.605619,15:58 ET
TLT,88.31,Put,100.0,2025-01-17,28,11.6,11.68,11.75,11.51,8050,4176,1.93,28.31%,-0.953053,14:40 ET
SPY,591.15,Put,595.0,2024-12-20,0,3.72,4.28,4.83,4.47,95209,49331,1.93,16.45%,-0.773506,2024-12-20
XLE,84.14,Call,73.0,2025-01-17,28,8.85,11.18,13.5,10.9,550,287,1.92,72.79%,0.792666,2024-12-20
QQQ,518.66,Call,534.0,2024-12-26,6,0.14,0.15,0.16,0.16,600,314,1.91,13.05%,0.045106,16:12 ET
QQQ,518.66,Put,505.0,2025-01-03,14,3.23,3.26,3.29,3.32,3577,1870,1.91,21.53%,-0.246313,16:10 ET
SQQQ,30.75,Call,29.5,2024-12-20,0,1.21,1.3,1.38,1.34,4504,2361,1.91,75.17%,0.8611,15:59 ET
QQQ,518.66,Put,520.0,2024-12-27,7,5.52,5.56,5.6,5.56,9805,5145,1.91,17.60%,-0.528033,16:14 ET
